Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
96	2019 FEB 03 10:33:03	2019 FEB 03 11:02:32	2019 FEB 03 11:32:02	3538.5	139.7	-116.5	-54.7	72.3	7.3	-72.3	58.3	15.7	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
97	2019 FEB 03 11:32:02	2019 FEB 03 12:01:27	2019 FEB 03 12:30:52	3530.7	-54.7	49.5	111.0	-72.3	-5.8	72.3	121.8	3.7	1	-	-	-		
97	2019 FEB 03 12:30:52	2019 FEB 03 13:00:22	2019 FEB 03 13:29:52	3539.5	111.0	-145.5	-83.5	72.3	7.3	-72.2	58.1	15.7	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	egressMatch:UTOPIA; egressMatch:UTOPIA; 	
98	2019 FEB 03 13:29:52	2019 FEB 03 13:59:18	2019 FEB 03 14:28:44	3532.0	-83.5	20.5	82.1	-72.2	-5.8	72.2	122.1	3.7	4	-	-	-		
98	2019 FEB 03 14:28:44	2019 FEB 03 14:58:15	2019 FEB 03 15:27:45	3541.6	82.1	-174.4	-112.3	72.2	7.2	-72.2	57.8	15.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
99	2019 FEB 03 15:27:45	2019 FEB 03 15:57:12	2019 FEB 03 16:26:39	3533.2	-112.3	-8.5	53.3	-72.2	-5.8	72.2	122.4	3.7	4	-	-	-		
99	2019 FEB 03 16:26:39	2019 FEB 03 16:56:09	2019 FEB 03 17:25:40	3541.6	53.3	156.6	-140.9	72.2	7.1	-72.3	57.5	15.7	4	-		3x COP rows 82: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
100	2019 FEB 03 17:25:40	2019 FEB 03 17:55:07	2019 FEB 03 18:24:35	3534.4	-140.9	-37.4	24.8	-72.3	-5.7	72.3	122.7	3.7	1	-	-	-		
100	2019 FEB 03 18:24:35	2019 FEB 03 18:54:05	2019 FEB 03 19:23:35	3539.9	24.8	127.7	-169.5	72.3	7.0	-72.3	57.2	15.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
101	2019 FEB 03 19:23:35	2019 FEB 03 19:53:02	2019 FEB 03 20:22:29	3534.6	-169.5	-66.3	-3.7	-72.3	-5.5	72.4	122.9	3.7	4	-	-	-		
101	2019 FEB 03 20:22:29	2019 FEB 03 20:51:58	2019 FEB 03 21:21:27	3538.2	-3.7	98.8	162.0	72.4	6.9	-72.4	56.9	15.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
102	2019 FEB 03 21:21:27	2019 FEB 03 21:50:54	2019 FEB 03 22:20:21	3533.1	162.0	-95.2	-32.3	-72.4	-5.3	72.5	123.2	3.7	1	-	-	-		
102	2019 FEB 03 22:20:21	2019 FEB 03 22:49:49	2019 FEB 03 23:19:17	3536.9	-32.3	69.9	133.4	72.5	6.8	-72.5	56.7	15.6	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
103	2019 FEB 03 23:19:17	2019 FEB 03 23:48:43	2019 FEB 04 00:18:09	3531.8	133.4	-124.1	-61.0	-72.5	-5.3	72.5	123.4	3.6	1	-	-	-		
103	2019 FEB 04 00:18:09	2019 FEB 04 00:47:38	2019 FEB 04 01:17:06	3537.2	-61.0	41.0	104.6	72.5	6.7	-72.5	56.4	15.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
104	2019 FEB 04 01:17:06	2019 FEB 04 01:46:33	2019 FEB 04 02:16:00	3533.7	104.6	-153.1	-89.9	-72.5	-5.3	72.4	123.7	3.6	4	-	-	-		
104	2019 FEB 04 02:16:00	2019 FEB 04 02:45:30	2019 FEB 04 03:14:59	3538.9	-89.9	12.0	75.7	72.4	6.7	-72.4	56.1	15.6	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
105	2019 FEB 04 03:14:59	2019 FEB 04 03:44:26	2019 FEB 04 04:13:54	3534.8	75.7	177.9	-118.6	-72.4	-5.2	72.4	124.0	3.6	3	-	-	-		
105	2019 FEB 04 04:13:54	2019 FEB 04 04:43:24	2019 FEB 04 05:12:55	3540.9	-118.6	-17.0	47.0	72.4	6.7	-72.4	55.9	15.6	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
106	2019 FEB 04 05:12:55	2019 FEB 04 05:42:22	2019 FEB 04 06:11:49	3534.0	47.0	149.0	-147.3	-72.4	-5.1	72.5	124.3	3.6	4	-	-	-		
106	2019 FEB 04 06:11:49	2019 FEB 04 06:41:20	2019 FEB 04 07:10:51	3542.4	-147.3	-45.9	18.4	72.5	6.5	-72.5	55.6	15.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
107	2019 FEB 04 07:10:51	2019 FEB 04 07:40:17	2019 FEB 04 08:09:43	3532.1	18.4	120.0	-175.8	-72.5	-5.0	72.6	124.6	3.6	1	-	-	-		
107	2019 FEB 04 08:09:43	2019 FEB 04 08:39:14	2019 FEB 04 09:08:45	3541.7	-175.8	-74.8	-10.1	72.6	6.4	-72.6	55.3	15.5	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
108	2019 FEB 04 09:08:45	2019 FEB 04 09:38:10	2019 FEB 04 10:07:36	3530.7	-10.1	91.1	155.6	-72.6	-4.9	72.7	124.8	3.6	4	-	-	-		
108	2019 FEB 04 10:07:36	2019 FEB 04 10:37:05	2019 FEB 04 11:06:35	3538.8	155.6	-103.7	-38.7	72.7	6.2	-72.7	55.1	15.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
109	2019 FEB 04 11:06:35	2019 FEB 04 11:36:00	2019 FEB 04 12:05:25	3530.8	-38.7	62.2	127.0	-72.7	-4.7	72.7	125.1	3.5	1	-	-	-		
109	2019 FEB 04 12:05:25	2019 FEB 04 12:34:54	2019 FEB 04 13:04:23	3537.7	127.0	-132.7	-67.5	72.7	6.2	-72.6	54.8	15.5	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
110	2019 FEB 04 13:04:23	2019 FEB 04 13:33:49	2019 FEB 04 14:03:15	3532.1	-67.5	33.3	98.1	-72.6	-4.7	72.6	125.3	3.5	4	-	-	-		
110	2019 FEB 04 14:03:15	2019 FEB 04 14:32:45	2019 FEB 04 15:02:15	3540.3	98.1	-161.6	-96.4	72.6	6.2	-72.6	54.5	15.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
111	2019 FEB 04 15:02:15	2019 FEB 04 15:31:42	2019 FEB 04 16:01:09	3533.3	-96.4	4.3	69.2	-72.6	-4.7	72.6	125.6	3.5	4	-	-	-		
111	2019 FEB 04 16:01:09	2019 FEB 04 16:30:39	2019 FEB 04 17:00:10	3541.1	69.2	169.4	-125.1	72.6	6.1	-72.6	54.2	15.5	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
112	2019 FEB 04 17:00:10	2019 FEB 04 17:29:37	2019 FEB 04 17:59:04	3534.5	-125.1	-24.6	40.6	-72.6	-4.6	72.6	125.9	3.5	1	-	-	-		
112	2019 FEB 04 17:59:04	2019 FEB 04 18:28:34	2019 FEB 04 18:58:04	3539.9	40.6	140.5	-153.7	72.6	6.0	-72.7	54.0	15.4	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
113	2019 FEB 04 18:58:04	2019 FEB 04 19:27:32	2019 FEB 04 19:56:59	3535.2	-153.7	-53.6	12.0	-72.7	-4.5	72.7	126.2	3.5	1	-	-	-		
113	2019 FEB 04 19:56:59	2019 FEB 04 20:26:28	2019 FEB 04 20:55:57	3538.0	12.0	111.5	177.7	72.7	5.9	-72.8	53.7	15.4	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
114	2019 FEB 04 20:55:57	2019 FEB 04 21:25:25	2019 FEB 04 21:54:52	3534.6	177.7	-82.5	-16.5	-72.8	-4.3	72.8	126.5	3.5	4	-	-	-		
114	2019 FEB 04 21:54:52	2019 FEB 04 22:24:20	2019 FEB 04 22:53:49	3536.6	-16.5	82.6	149.2	72.8	5.8	-72.8	53.4	15.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
115	2019 FEB 04 22:53:49	2019 FEB 04 23:23:15	2019 FEB 04 23:52:41	3532.6	149.2	-111.4	-45.2	-72.8	-4.2	72.8	126.7	3.4	1	-	-	-		
115	2019 FEB 04 23:52:41	2019 FEB 05 00:22:09	2019 FEB 05 00:51:37	3536.1	-45.2	53.7	120.4	72.8	5.7	-72.8	53.2	15.4	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
116	2019 FEB 05 00:51:37	2019 FEB 05 01:21:04	2019 FEB 05 01:50:31	3533.3	120.4	-140.3	-74.0	-72.8	-4.2	72.8	127.0	3.4	4	-	-	-		
116	2019 FEB 05 01:50:31	2019 FEB 05 02:19:59	2019 FEB 05 02:49:28	3537.1	-74.0	24.8	91.5	72.8	5.7	-72.8	52.9	15.4	4	-		3x COP rows -1: UVIS off		
117	2019 FEB 05 02:49:28	2019 FEB 05 03:18:55	2019 FEB 05 03:48:23	3535.5	91.5	-169.3	-102.9	-72.8	-4.2	72.8	127.3	3.4	3	-	-	-		
117	2019 FEB 05 03:48:23	2019 FEB 05 04:17:53	2019 FEB 05 04:47:22	3539.1	-102.9	-4.2	62.7	72.8	5.7	-72.8	52.6	15.4	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
118	2019 FEB 05 04:47:22	2019 FEB 05 05:16:50	2019 FEB 05 05:46:18	3535.4	62.7	161.7	-131.6	-72.8	-4.1	72.8	127.5	3.4	4	-	-	-		
118	2019 FEB 05 05:46:18	2019 FEB 05 06:15:48	2019 FEB 05 06:45:19	3541.0	-131.6	-33.2	34.1	72.8	5.6	-72.8	52.3	15.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
119	2019 FEB 05 06:45:19	2019 FEB 05 07:14:46	2019 FEB 05 07:44:12	3533.6	34.1	132.8	-160.2	-72.8	-4.0	72.8	127.8	3.4	4	-	-	-		
119	2019 FEB 05 07:44:12	2019 FEB 05 08:13:43	2019 FEB 05 08:43:14	3541.3	-160.2	-62.1	5.5	72.8	5.4	-72.9	52.1	15.3	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
120	2019 FEB 05 08:43:14	2019 FEB 05 09:12:40	2019 FEB 05 09:42:06	3532.0	5.5	103.9	171.2	-72.9	-3.9	72.9	128.1	3.3	1	-	-	-		
120	2019 FEB 05 09:42:06	2019 FEB 05 10:11:35	2019 FEB 05 10:41:05	3539.4	171.2	-91.0	-23.0	72.9	5.3	-73.0	51.8	15.3	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
121	2019 FEB 05 10:41:05	2019 FEB 05 11:10:31	2019 FEB 05 11:39:56	3531.4	-23.0	75.0	142.7	-73.0	-3.8	73.0	128.3	3.3	1	-	-	-		
121	2019 FEB 05 11:39:56	2019 FEB 05 12:09:25	2019 FEB 05 12:38:54	3537.3	142.7	-119.9	-51.8	73.0	5.2	-73.0	51.5	15.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
122	2019 FEB 05 12:38:54	2019 FEB 05 13:08:20	2019 FEB 05 13:37:46	3532.0	-51.8	46.0	113.8	-73.0	-3.7	73.0	128.6	3.3	4	-	-	-		
122	2019 FEB 05 13:37:46	2019 FEB 05 14:07:15	2019 FEB 05 14:36:45	3538.9	113.8	-148.9	-80.6	73.0	5.2	-72.9	51.3	15.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
123	2019 FEB 05 14:36:45	2019 FEB 05 15:06:11	2019 FEB 05 15:35:38	3533.2	-80.6	17.1	85.0	-72.9	-3.7	72.9	128.9	3.3	4	-	-	-		
123	2019 FEB 05 15:35:38	2019 FEB 05 16:05:08	2019 FEB 05 16:34:38	3540.5	85.0	-177.8	-109.4	72.9	5.1	-72.9	51.0	15.3	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
124	2019 FEB 05 16:34:38	2019 FEB 05 17:04:06	2019 FEB 05 17:33:33	3534.4	-109.4	-11.9	56.2	-72.9	-3.7	72.9	129.2	3.3	1	-	-	-		
124	2019 FEB 05 17:33:33	2019 FEB 05 18:03:03	2019 FEB 05 18:32:33	3540.1	56.2	153.2	-138.1	72.9	5.1	-72.9	50.7	15.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
125	2019 FEB 05 18:32:33	2019 FEB 05 19:02:00	2019 FEB 05 19:31:28	3535.4	-138.1	-40.8	27.6	-72.9	-3.6	73.0	129.4	3.3	4	-	-	-		
125	2019 FEB 05 19:31:28	2019 FEB 05 20:00:57	2019 FEB 05 20:30:26	3538.3	27.6	124.3	-166.7	73.0	5.0	-73.0	50.4	15.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
126	2019 FEB 05 20:30:26	2019 FEB 05 20:59:54	2019 FEB 05 21:29:22	3535.3	-166.7	-69.8	-0.9	-73.0	-3.4	73.1	129.7	3.2	1	-	-	-		
126	2019 FEB 05 21:29:22	2019 FEB 05 21:58:50	2019 FEB 05 22:28:18	3536.8	-0.9	95.3	164.7	73.1	4.9	-73.1	50.2	15.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	egressMatch:ACIDALIA MUD VOLCANOES BASIN; egressMatch:ACIDALIA MUD VOLCANOES BASIN; 	
127	2019 FEB 05 22:28:18	2019 FEB 05 22:57:45	2019 FEB 05 23:27:12	3533.6	164.7	-98.7	-29.6	-73.1	-3.3	73.1	130.0	3.2	4	-	-	-		
127	2019 FEB 05 23:27:12	2019 FEB 05 23:56:40	2019 FEB 06 00:26:08	3535.7	-29.6	66.4	136.1	73.1	4.8	-73.1	49.9	15.2	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
128	2019 FEB 06 00:26:08	2019 FEB 06 00:55:34	2019 FEB 06 01:25:01	3533.2	136.1	-127.6	-58.4	-73.1	-3.3	73.1	130.2	3.2	1	-	-	-		
128	2019 FEB 06 01:25:01	2019 FEB 06 01:54:29	2019 FEB 06 02:23:57	3536.2	-58.4	37.5	107.2	73.1	4.7	-73.1	49.6	15.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
129	2019 FEB 06 02:23:57	2019 FEB 06 02:53:25	2019 FEB 06 03:22:52	3535.1	107.2	-156.5	-87.2	-73.1	-3.3	73.0	130.5	3.2	4	-	-	-		
129	2019 FEB 06 03:22:52	2019 FEB 06 03:52:21	2019 FEB 06 04:21:50	3538.0	-87.2	8.5	78.4	73.0	4.7	-73.0	49.4	15.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
130	2019 FEB 06 04:21:50	2019 FEB 06 04:51:18	2019 FEB 06 05:20:46	3535.7	78.4	174.5	-116.0	-73.0	-3.2	73.0	130.8	3.2	1	-	-	-		
130	2019 FEB 06 05:20:46	2019 FEB 06 05:50:16	2019 FEB 06 06:19:46	3539.9	-116.0	-20.4	49.6	73.0	4.7	-73.0	49.1	15.1	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
131	2019 FEB 06 06:19:46	2019 FEB 06 06:49:13	2019 FEB 06 07:18:40	3534.6	49.6	145.5	-144.7	-73.0	-3.1	73.1	131.1	3.2	4	-	-	-		
131	2019 FEB 06 07:18:40	2019 FEB 06 07:48:11	2019 FEB 06 08:17:41	3541.1	-144.7	-49.4	21.0	73.1	4.6	-73.1	48.8	15.1	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
132	2019 FEB 06 08:17:41	2019 FEB 06 08:47:08	2019 FEB 06 09:16:34	3532.7	21.0	116.6	-173.3	-73.1	-3.0	73.1	131.3	3.1	4	-	-	-		
132	2019 FEB 06 09:16:34	2019 FEB 06 09:46:04	2019 FEB 06 10:15:34	3539.9	-173.3	-78.3	-7.5	73.1	4.4	-73.2	48.5	15.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
133	2019 FEB 06 10:15:34	2019 FEB 06 10:45:00	2019 FEB 06 11:14:26	3531.5	-7.5	87.7	158.2	-73.2	-2.9	73.2	131.6	3.1	1	-	-	-		
133	2019 FEB 06 11:14:26	2019 FEB 06 11:43:54	2019 FEB 06 12:13:23	3537.2	158.2	-107.2	-36.2	73.2	4.3	-73.2	48.3	15.1	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
134	2019 FEB 06 12:13:23	2019 FEB 06 12:42:49	2019 FEB 06 13:12:15	3531.9	-36.2	58.8	129.4	-73.2	-2.8	73.2	131.9	3.1	4	-	-	-		
134	2019 FEB 06 13:12:15	2019 FEB 06 13:41:43	2019 FEB 06 14:11:12	3537.1	129.4	-136.1	-65.1	73.2	4.3	-73.2	48.0	15.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
135	2019 FEB 06 14:11:12	2019 FEB 06 14:40:38	2019 FEB 06 15:10:05	3533.4	-65.1	29.8	100.5	-73.2	-2.8	73.1	132.1	3.1	4	-	-	-		
135	2019 FEB 06 15:10:05	2019 FEB 06 15:39:35	2019 FEB 06 16:09:05	3539.4	100.5	-165.1	-93.9	73.1	4.3	-73.1	47.7	15.1	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
136	2019 FEB 06 16:09:05	2019 FEB 06 16:38:32	2019 FEB 06 17:07:59	3534.5	-93.9	0.9	71.7	-73.1	-2.8	73.1	132.4	3.1	1	-	-	-		
136	2019 FEB 06 17:07:59	2019 FEB 06 17:37:29	2019 FEB 06 18:06:59	3539.8	71.7	165.9	-122.6	73.1	4.2	-73.1	47.4	15.0	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
137	2019 FEB 06 18:06:59	2019 FEB 06 18:36:27	2019 FEB 06 19:05:54	3535.6	-122.6	-28.1	43.0	-73.1	-2.7	73.1	132.7	3.1	1	-	-	-		
137	2019 FEB 06 19:05:54	2019 FEB 06 19:35:24	2019 FEB 06 20:04:53	3538.4	43.0	137.0	-151.3	73.1	4.1	-73.2	47.2	15.0	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
138	2019 FEB 06 20:04:53	2019 FEB 06 20:34:21	2019 FEB 06 21:03:49	3536.0	-151.3	-57.0	14.4	-73.2	-2.6	73.2	133.0	3.0	4	-	-	-		
138	2019 FEB 06 21:03:49	2019 FEB 06 21:33:17	2019 FEB 06 22:02:45	3536.6	14.4	108.1	-179.9	73.2	4.0	-73.2	46.9	15.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
139	2019 FEB 06 22:02:45	2019 FEB 06 22:32:13	2019 FEB 06 23:01:40	3535.1	-179.9	-86.0	-14.1	-73.2	-2.5	73.3	133.2	3.0	1	-	-	-		
139	2019 FEB 06 23:01:40	2019 FEB 06 23:31:08	2019 FEB 07 00:00:36	3535.3	-14.1	79.2	151.5	73.3	3.9	-73.3	46.6	15.0	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
140	2019 FEB 07 00:00:36	2019 FEB 07 00:30:03	2019 FEB 07 00:59:29	3533.5	151.5	-114.9	-42.9	-73.3	-2.4	73.3	133.5	3.0	4	-	-	-		
140	2019 FEB 07 00:59:29	2019 FEB 07 01:28:57	2019 FEB 07 01:58:24	3535.2	-42.9	50.2	122.7	73.3	3.9	-73.3	46.4	15.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
141	2019 FEB 07 01:58:24	2019 FEB 07 02:27:52	2019 FEB 07 02:57:19	3534.8	122.7	-143.8	-71.8	-73.3	-2.4	73.2	133.8	3.0	3	-	-	-		
141	2019 FEB 07 02:57:19	2019 FEB 07 03:26:47	2019 FEB 07 03:56:16	3536.5	-71.8	21.3	93.8	73.2	3.9	-73.2	46.1	15.0	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
142	2019 FEB 07 03:56:16	2019 FEB 07 04:25:44	2019 FEB 07 04:55:12	3536.5	93.8	-172.8	-100.6	-73.2	-2.4	73.2	134.0	3.0	1	-	-	-		
142	2019 FEB 07 04:55:12	2019 FEB 07 05:24:42	2019 FEB 07 05:54:11	3538.5	-100.6	-7.7	65.0	73.2	3.8	-73.2	45.8	14.9	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
143	2019 FEB 07 05:54:11	2019 FEB 07 06:23:39	2019 FEB 07 06:53:07	3536.1	65.0	158.3	-129.3	-73.2	-2.3	73.2	134.3	3.0	4	-	-	-		
143	2019 FEB 07 06:53:07	2019 FEB 07 07:22:37	2019 FEB 07 07:52:07	3540.1	-129.3	-36.7	36.3	73.2	3.7	-73.2	45.5	14.9	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
144	2019 FEB 07 07:52:07	2019 FEB 07 08:21:34	2019 FEB 07 08:51:01	3534.2	36.3	129.3	-158.0	-73.2	-2.2	73.3	134.6	2.9	4	-	-	-		
