Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
4,4,361,185,3722,0,1,0,0,0,2018 SEP 23 17:38:14,2018 SEP 23 18:05:51,N/A,N/A,2018 SEP 23 17:38:24,2018 SEP 23 18:05:50,-58.6846,73.1029,1.0706,95.5957,95.5957,3.8332e-14,-30.245,-152.5652,10.4739,21.1893,21.1893,1.4224e-14,-18.1655,255.7348,N/A,165.7357,165.7357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1646,104,294,1400002C0000000000000000000000000000000000000000000000000000000000000000000A066E00680126
4,4,362,185,3722,0,1,0,0,0,2018 SEP 23 18:05:56,2018 SEP 23 18:26:27,N/A,N/A,2018 SEP 23 18:06:06,2018 SEP 23 18:26:26,-30.003,-152.4889,10.4803,21.0608,21.0608,4.8549e-14,29.7677,-138.0003,11.7789,54.5224,54.5224,2.3801e-14,-18.2494,255.747,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,363,185,3723,0,1,0,0,0,2018 SEP 23 18:26:32,2018 SEP 23 18:40:57,N/A,N/A,2018 SEP 23 18:26:42,2018 SEP 23 18:40:57,30.0065,-137.9255,11.7853,54.7568,54.7568,5.618e-14,67.8725,-104.6472,14.2375,95.73,95.73,2.249e-14,-18.2804,255.7561,N/A,86.0925,86.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,855,104,268,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03570068010C
1,1,364,186,3723,1,0,0,0,0,2018 SEP 23 19:36:06,2018 SEP 23 20:32:18,2018 SEP 23 19:36:16,2018 SEP 23 20:32:16,2018 SEP 23 19:36:16,2018 SEP 23 20:32:17,-58.6799,44.2611,1.0589,95.6173,95.6173,1.7992e-14,52.062,-156.3321,12.5972,77.1636,77.1636,7.9514e-15,-18.4613,255.7867,19.2261,338.4078,355.8043,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3360,1,1,1844,1844,10,3361,104,809,1400002C00000000000000000000000000000000000A028007D51E1E0D20010107340734000A0D2100680329
1,1,365,187,3724,1,0,0,0,0,2018 SEP 23 21:34:02,2018 SEP 23 22:36:44,2018 SEP 23 21:34:12,2018 SEP 23 22:36:42,2018 SEP 23 21:34:12,2018 SEP 23 22:36:43,-58.746,15.4064,1.0472,95.57,95.57,2.3801e-14,67.9162,-162.36,14.2128,95.7093,95.7093,1.0815e-14,-18.7455,255.8387,21.8856,377.6755,397.5186,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3751,104,1019,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA7006803FB
4,4,366,188,3725,0,1,0,0,0,2018 SEP 23 23:31:56,2018 SEP 23 23:59:30,N/A,N/A,2018 SEP 23 23:32:06,2018 SEP 23 23:59:29,-58.7581,-13.6142,1.0242,95.5964,95.5964,3.3697e-14,-30.2423,120.477,10.4103,21.9875,21.9875,5.0087e-14,-19.008,255.8906,N/A,165.4336,165.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1643,104,291,1400002C0000000000000000000000000000000000000000000000000000000000000000000A066B00680123
4,4,367,188,3725,0,1,0,0,0,2018 SEP 23 23:59:35,2018 SEP 24 00:20:05,N/A,N/A,2018 SEP 23 23:59:45,2018 SEP 24 00:20:04,-30.0001,120.5537,10.4169,21.8622,21.8622,3.381e-14,29.7721,135.093,11.7186,54.6022,54.6022,2.2935e-14,-19.0954,255.9028,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,368,188,3726,0,1,0,0,0,2018 SEP 24 00:20:10,2018 SEP 24 00:28:05,N/A,N/A,2018 SEP 24 00:20:20,2018 SEP 24 00:28:05,30.011,135.1679,11.725,54.835,54.835,4.5871e-14,52.1346,145.7403,12.5581,77.1967,77.1967,4.6419e-14,-19.1072,255.9119,N/A,46.8247,46.8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,465,104,388,1400002C0000000000000000000000000000000000000000000000000000000000000000000A01D100680184
1,1,369,189,3726,1,0,0,0,0,2018 SEP 24 01:29:48,2018 SEP 24 02:32:28,2018 SEP 24 01:29:58,2018 SEP 24 02:32:13,2018 SEP 24 01:29:58,2018 SEP 24 02:32:27,-58.8033,-42.629,1.0008,95.59,95.59,3.6124e-14,68.016,139.735,14.1744,95.7005,95.7005,2.4841e-14,-19.2536,255.9426,21.7833,377.4742,397.2231,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3749,104,987,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA5006803DB
4,4,370,190,3727,0,1,0,0,0,2018 SEP 24 03:27:37,2018 SEP 24 03:55:09,N/A,N/A,2018 SEP 24 03:27:47,2018 SEP 24 03:55:08,-58.8417,-71.5866,0.98028,95.5838,95.5838,7.9514e-15,-30.2615,62.6454,10.3756,22.4297,22.4297,4.326e-14,-19.499,255.9945,N/A,165.2322,165.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1641,104,289,1400002C0000000000000000000000000000000000000000000000000000000000000000000A066900680121
4,4,371,190,3727,0,1,0,0,0,2018 SEP 24 03:55:14,2018 SEP 24 04:15:43,N/A,N/A,2018 SEP 24 03:55:24,2018 SEP 24 04:15:43,-30.0191,62.7218,10.3819,22.3064,22.3064,3.9213e-14,29.7575,77.1644,11.6769,54.647,54.647,1.2821e-14,-19.579,256.0066,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,372,190,3728,0,1,0,0,0,2018 SEP 24 04:15:48,2018 SEP 24 04:30:16,N/A,N/A,2018 SEP 24 04:15:58,2018 SEP 24 04:30:15,29.9966,77.2389,11.6833,54.8788,54.8788,2.0116e-14,68.0301,110.7529,14.1519,95.6577,95.6577,1.8546e-14,-19.5946,256.0157,N/A,86.2939,86.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,857,104,270,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03590068010E
4,4,373,191,3728,0,1,0,0,0,2018 SEP 24 05:25:26,2018 SEP 24 05:52:57,N/A,N/A,2018 SEP 24 05:25:36,2018 SEP 24 05:52:57,-58.864,-100.4252,0.96806,95.5784,95.5784,1.8614e-14,-30.2467,33.6927,10.3553,22.6834,22.6834,1.7128e-14,-19.7713,256.0464,N/A,165.2322,165.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1641,104,289,1400002C0000000000000000000000000000000000000000000000000000000000000000000A066900680121
4,4,374,191,3728,0,1,0,0,0,2018 SEP 24 05:53:02,2018 SEP 24 06:13:32,N/A,N/A,2018 SEP 24 05:53:12,2018 SEP 24 06:13:31,-30.0044,33.7693,10.3617,22.5612,22.5612,2.3801e-14,29.7805,48.2629,11.6603,54.6967,54.6967,1.1018e-14,-19.8502,256.0585,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,375,191,3729,0,1,0,0,0,2018 SEP 24 06:13:37,2018 SEP 24 06:28:06,N/A,N/A,2018 SEP 24 06:13:47,2018 SEP 24 06:28:06,30.0194,48.3376,11.6667,54.9278,54.9278,7.1403e-14,68.0316,81.998,14.1456,95.6469,95.6469,3.2784e-15,-19.869,256.0676,N/A,86.4953,86.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,859,104,272,1400002C0000000000000000000000000000000000000000000000000000000000000000000A035B00680110
1,1,376,192,3729,1,0,0,0,0,2018 SEP 24 07:23:18,2018 SEP 24 08:26:00,2018 SEP 24 07:23:28,2018 SEP 24 08:25:58,2018 SEP 24 07:23:28,2018 SEP 24 08:25:59,-58.8942,-129.2532,0.95694,95.5625,95.5625,3.5702e-14,68.0368,53.2573,14.1408,95.6448,95.6448,2.6988e-14,-20.0516,256.0983,21.8856,377.6755,397.5186,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3751,104,1019,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA7006803FB
4,4,377,193,3730,0,1,0,0,0,2018 SEP 24 09:21:12,2018 SEP 24 09:48:42,N/A,N/A,2018 SEP 24 09:21:22,2018 SEP 24 09:48:41,-58.9524,-158.1293,0.94361,95.5239,95.5239,1.778e-14,-30.2653,-24.2861,10.3122,23.2309,23.2309,1.8271e-14,-20.3317,256.1502,N/A,165.0308,165.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1639,104,287,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06670068011F
4,4,378,193,3730,0,1,0,0,0,2018 SEP 24 09:48:47,2018 SEP 24 10:09:18,N/A,N/A,2018 SEP 24 09:48:57,2018 SEP 24 10:09:17,-30.0234,-24.2094,10.3186,23.1107,23.1107,3.4256e-14,29.7509,-9.651,11.6219,54.7311,54.7311,2.2264e-14,-20.4124,256.1624,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,379,193,3731,0,1,0,0,0,2018 SEP 24 10:09:23,2018 SEP 24 10:23:55,N/A,N/A,2018 SEP 24 10:09:33,2018 SEP 24 10:23:55,29.9897,-9.576,11.6283,54.9608,54.9608,5.0087e-14,68.0797,24.423,14.1306,95.6595,95.6595,9.1354e-15,-20.4312,256.1714,N/A,86.7973,86.7973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,862,104,275,1400002C0000000000000000000000000000000000000000000000000000000000000000000A035E00680113
1,1,380,194,3731,1,0,0,0,0,2018 SEP 24 11:19:05,2018 SEP 24 12:15:21,2018 SEP 24 11:19:15,2018 SEP 24 12:15:15,2018 SEP 24 11:19:15,2018 SEP 24 12:15:20,-58.9766,172.9027,0.92361,95.5284,95.5284,1.4246e-14,52.5909,-27.6563,12.4653,77.5778,77.5778,3.8167e-14,-20.6036,256.2021,19.2261,338.8105,356.2071,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3360,1,1,1844,1844,10,3365,104,813,1400002C00000000000000000000000000000000000A028007D51E1E0D20010107340734000A0D250068032D
1,1,381,195,3732,1,0,0,0,0,2018 SEP 24 13:16:57,2018 SEP 24 14:19:38,2018 SEP 24 13:17:07,2018 SEP 24 14:19:37,2018 SEP 24 13:17:07,2018 SEP 24 14:19:37,-59.019,143.9232,0.9025,95.5164,95.5164,1.9606e-14,68.1615,-33.6214,14.0825,95.6147,95.6147,8.996e-15,-20.86,256.2541,21.8856,377.5749,397.4179,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3750,104,1018,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA6006803FA
4,4,382,196,3733,0,1,0,0,0,2018 SEP 24 15:14:47,2018 SEP 24 15:42:14,N/A,N/A,2018 SEP 24 15:14:57,2018 SEP 24 15:42:13,-59.0642,114.9573,0.88194,95.5001,95.5001,9.1354e-15,-30.2298,-111.0821,10.2575,23.9163,23.9163,0,-21.1032,256.306,N/A,164.7288,164.7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1636,104,284,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06640068011C
4,4,383,196,3733,0,1,0,0,0,2018 SEP 24 15:42:19,2018 SEP 24 16:02:48,N/A,N/A,2018 SEP 24 15:42:29,2018 SEP 24 16:02:47,-29.9875,-111.0059,10.2642,23.7995,23.7995,4.1713e-14,29.7476,-96.5756,11.5581,54.8437,54.8437,1.5581e-14,-21.184,256.3181,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,384,196,3734,0,1,0,0,0,2018 SEP 24 16:02:53,2018 SEP 24 16:17:27,N/A,N/A,2018 SEP 24 16:03:03,2018 SEP 24 16:17:27,29.9865,-96.5012,11.5644,55.0716,55.0716,1.4769e-14,68.2083,-62.4724,14.0692,95.6267,95.6267,1.7128e-14,-21.1956,256.3272,N/A,86.9987,86.9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,864,104,277,1400002C0000000000000000000000000000000000000000000000000000000000000000000A036000680115
4,4,385,197,3734,0,1,0,0,0,2018 SEP 24 17:12:35,2018 SEP 24 17:40:02,N/A,N/A,2018 SEP 24 17:12:45,2018 SEP 24 17:40:01,-59.1032,86.0713,0.86611,95.4816,95.4816,6.3735e-15,-30.2358,-140.0111,10.2389,24.1545,24.1545,1.2722e-14,-21.3534,256.3579,N/A,164.7288,164.7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1636,104,284,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06640068011C
4,4,386,197,3734,0,1,0,0,0,2018 SEP 24 17:40:07,2018 SEP 24 18:00:37,N/A,N/A,2018 SEP 24 17:40:17,2018 SEP 24 18:00:37,-29.9936,-139.9349,10.2453,24.0386,24.0386,4.0731e-14,29.7583,-125.4816,11.5414,54.8888,54.8888,7.5801e-14,-21.4353,256.37,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,387,197,3735,0,1,0,0,0,2018 SEP 24 18:00:42,2018 SEP 24 18:15:16,N/A,N/A,2018 SEP 24 18:00:52,2018 SEP 24 18:15:15,29.9971,-125.4071,11.5475,55.1161,55.1161,3.1806e-14,68.1861,-91.3047,14.0572,95.5818,95.5818,9.0009e-15,-21.459,256.3791,N/A,86.898,86.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,863,104,276,1400002C0000000000000000000000000000000000000000000000000000000000000000000A035F00680114
1,1,388,198,3735,1,0,0,0,0,2018 SEP 24 19:10:25,2018 SEP 24 20:13:09,2018 SEP 24 19:10:35,2018 SEP 24 20:13:05,2018 SEP 24 19:10:35,2018 SEP 24 20:13:08,-59.109,57.2388,0.85417,95.4886,95.4886,2.0365e-14,68.2189,-119.999,14.0556,95.6116,95.6116,3.0878e-14,-21.6353,256.4098,21.8856,377.8769,397.72,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3753,104,1021,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA9006803FD
4,4,389,199,3736,0,1,0,0,0,2018 SEP 24 21:08:19,2018 SEP 24 21:35:44,N/A,N/A,2018 SEP 24 21:08:29,2018 SEP 24 21:35:43,-59.1257,28.375,0.84167,95.4862,95.4862,1.6905e-14,-30.2484,161.9953,10.1942,24.7262,24.7262,6.3611e-15,-21.9273,256.4617,N/A,164.5274,164.5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1634,104,282,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06620068011A
4,4,390,199,3736,0,1,0,0,0,2018 SEP 24 21:35:49,2018 SEP 24 21:56:20,N/A,N/A,2018 SEP 24 21:35:59,2018 SEP 24 21:56:20,-30.0064,162.0721,10.2006,24.6119,24.6119,1.4575e-14,29.7551,176.6221,11.5031,54.9656,54.9656,2.0505e-14,-22.0166,256.4738,N/A,122.9438,122.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1221,104,379,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C50068017B
4,4,391,199,3737,0,1,0,0,0,2018 SEP 24 21:56:25,2018 SEP 24 22:11:02,N/A,N/A,2018 SEP 24 21:56:35,2018 SEP 24 22:11:01,29.9937,176.697,11.5094,55.1914,55.1914,1.2728e-14,68.2283,-148.8949,14.0403,95.5865,95.5865,4.0482e-14,-22.0307,256.4829,N/A,87.2001,87.2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,866,104,279,1400002C0000000000000000000000000000000000000000000000000000000000000000000A036200680117
1,1,392,200,3737,1,0,0,0,0,2018 SEP 24 23:06:14,2018 SEP 25 00:02:33,2018 SEP 24 23:06:24,2018 SEP 25 00:02:24,2018 SEP 24 23:06:24,2018 SEP 25 00:02:32,-59.1667,-0.55959,0.82444,95.4666,95.4666,2.0116e-14,53.0013,158.9746,12.3731,77.9343,77.9343,1.4575e-14,-22.2,256.5136,19.2261,339.1126,356.5091,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3360,1,1,1844,1844,10,3368,104,816,1400002C00000000000000000000000000000000000A028007D51E1E0D20010107340734000A0D2800680330
1,1,393,201,3738,1,0,0,0,0,2018 SEP 25 01:04:07,2018 SEP 25 02:06:46,2018 SEP 25 01:04:17,2018 SEP 25 02:06:32,2018 SEP 25 01:04:17,2018 SEP 25 02:06:45,-59.2202,-29.5632,0.80194,95.4416,95.4416,3.9213e-14,68.293,153.1466,13.9983,95.548,95.548,2.4688e-14,-22.4532,256.5656,21.7833,377.3735,397.1224,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3748,104,986,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA4006803DA
4,4,394,202,3739,0,1,0,0,0,2018 SEP 25 03:01:56,2018 SEP 25 03:29:20,N/A,N/A,2018 SEP 25 03:02:06,2018 SEP 25 03:29:20,-59.2307,-58.5955,0.77667,95.462,95.462,1.4575e-14,-30.2203,75.1997,10.1406,25.4023,25.4023,2.3801e-14,-22.6946,256.6174,N/A,164.5274,164.5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1634,104,282,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06620068011A
4,4,395,202,3739,0,1,0,0,0,2018 SEP 25 03:29:25,2018 SEP 25 03:49:53,N/A,N/A,2018 SEP 25 03:29:35,2018 SEP 25 03:49:52,-29.9778,75.2759,10.1469,25.2912,25.2912,2.0365e-14,29.7581,89.7008,11.4406,55.11,55.11,4.9696e-17,-22.7754,256.6295,N/A,122.5411,122.5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1217,104,375,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C100680177
4,4,396,202,3740,0,1,0,0,0,2018 SEP 25 03:49:58,2018 SEP 25 04:04:35,N/A,N/A,2018 SEP 25 03:50:08,2018 SEP 25 04:04:35,29.9973,89.7753,11.4469,55.3342,55.3342,3.1806e-14,68.3348,124.1886,13.9781,95.5396,95.5396,1.4662e-14,-22.7906,256.6386,N/A,87.3008,87.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,867,104,280,1400002C0000000000000000000000000000000000000000000000000000000000000000000A036300680118
4,4,397,203,3740,0,1,0,0,0,2018 SEP 25 04:59:45,2018 SEP 25 05:27:06,N/A,N/A,2018 SEP 25 04:59:55,2018 SEP 25 05:27:05,-59.2904,-87.4287,0.76472,95.4148,95.4148,6.5115e-15,-30.2641,46.2522,10.12,25.6684,25.6684,3.6542e-14,-22.9552,256.6693,N/A,164.1247,164.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1630,104,278,1400002C0000000000000000000000000000000000000000000000000000000000000000000A065E00680116
4,4,398,203,3740,0,1,0,0,0,2018 SEP 25 05:27:11,2018 SEP 25 05:47:40,N/A,N/A,2018 SEP 25 05:27:21,2018 SEP 25 05:47:40,-30.0217,46.3286,10.1267,25.5578,25.5578,3.3053e-14,29.739,60.7776,11.4219,55.1363,55.1363,2.8625e-14,-23.0344,256.6814,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,399,203,3741,0,1,0,0,0,2018 SEP 25 05:47:45,2018 SEP 25 06:02:24,N/A,N/A,2018 SEP 25 05:47:55,2018 SEP 25 06:02:23,29.978,60.8521,11.4283,55.3598,55.3598,3.6542e-14,68.3567,95.4038,13.9692,95.5426,95.5426,1.7583e-14,-23.052,256.6905,N/A,87.4015,87.4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,868,104,281,1400002C0000000000000000000000000000000000000000000000000000000000000000000A036400680119
1,1,400,204,3741,1,0,0,0,0,2018 SEP 25 06:57:35,2018 SEP 25 08:00:17,2018 SEP 25 06:57:45,2018 SEP 25 08:00:15,2018 SEP 25 06:57:45,2018 SEP 25 08:00:16,-59.2888,-116.2595,0.75306,95.4268,95.4268,2.8448e-14,68.3606,66.734,13.9692,95.5513,95.5513,7.7907e-15,-23.236,256.7212,21.8856,377.6755,397.5186,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3751,104,1019,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA7006803FB
4,4,401,205,3742,0,1,0,0,0,2018 SEP 25 08:55:28,2018 SEP 25 09:22:50,N/A,N/A,2018 SEP 25 08:55:38,2018 SEP 25 09:22:49,-59.3216,-145.1292,0.73944,95.4071,95.4071,2.5642e-14,-30.2404,-11.7109,10.0778,26.2046,26.2046,1.8271e-14,-23.5165,256.7732,N/A,164.2254,164.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1631,104,279,1400002C0000000000000000000000000000000000000000000000000000000000000000000A065F00680117
4,4,402,205,3742,0,1,0,0,0,2018 SEP 25 09:22:55,2018 SEP 25 09:43:26,N/A,N/A,2018 SEP 25 09:23:05,2018 SEP 25 09:43:26,-29.9984,-11.6342,10.0842,26.0958,26.0958,8.996e-15,29.7773,2.9251,11.3875,55.262,55.262,1.4246e-14,-23.5957,256.7852,N/A,122.9438,122.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1221,104,379,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C50068017B
4,4,403,205,3743,0,1,0,0,0,2018 SEP 25 09:43:31,2018 SEP 25 09:58:11,N/A,N/A,2018 SEP 25 09:43:41,2018 SEP 25 09:58:10,30.0161,3.0002,11.3939,55.484,55.484,3.7091e-14,68.3578,37.86,13.9556,95.5213,95.5213,3.556e-15,-23.6157,256.7943,N/A,87.5021,87.5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,869,104,282,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03650068011A
1,1,404,206,3743,1,0,0,0,0,2018 SEP 25 10:53:22,2018 SEP 25 11:56:05,2018 SEP 25 10:53:32,2018 SEP 25 11:56:02,2018 SEP 25 10:53:32,2018 SEP 25 11:56:04,-59.3776,-174.0406,0.72361,95.3679,95.3679,5.1684e-15,68.4019,8.9241,13.9381,95.523,95.523,2.0677e-14,-23.7934,256.8251,21.8856,377.7762,397.6193,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3750,1,1,1844,1844,10,3752,104,1020,1400002C00000000000000000000000000000000000A028008981E1E0EA6010107340734000A0EA8006803FC
4,4,405,207,3744,0,1,0,0,0,2018 SEP 25 12:51:14,2018 SEP 25 13:18:34,N/A,N/A,2018 SEP 25 12:51:24,2018 SEP 25 13:18:34,-59.3889,156.954,0.70083,95.3804,95.3804,1.1132e-14,-30.234,-69.6309,10.0383,26.7065,26.7065,1.4224e-14,-24.0578,256.877,N/A,164.1247,164.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1630,104,278,1400002C0000000000000000000000000000000000000000000000000000000000000000000A065E00680116
4,4,406,207,3744,0,1,0,0,0,2018 SEP 25 13:18:39,2018 SEP 25 13:39:09,N/A,N/A,2018 SEP 25 13:18:49,2018 SEP 25 13:39:08,-29.992,-69.5544,10.0447,26.5997,26.5997,1.9347e-14,29.749,-55.0717,11.3428,55.3515,55.3515,2.3801e-14,-24.1413,256.8891,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,407,207,3745,0,1,0,0,0,2018 SEP 25 13:39:14,2018 SEP 25 13:53:56,N/A,N/A,2018 SEP 25 13:39:24,2018 SEP 25 13:53:56,29.9878,-54.9972,11.3492,55.572,55.572,2.3801e-14,68.4363,-20.1393,13.9111,95.4943,95.4943,2.2769e-14,-24.1507,256.8981,N/A,87.8042,87.8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,872,104,285,1400002C0000000000000000000000000000000000000000000000000000000000000000000A03680068011D
